orderdetails_id,order_id,order_date,order_time,quantity,size,price,Sales,name,category
304,130,02-01-2015,21:14:55,1,S,10.5,10.5,The Hawaiian Pizza,Classic
305,130,02-01-2015,21:14:55,1,L,20.5,20.5,The Italian Capocollo Pizza,Classic
306,130,02-01-2015,21:14:55,1,M,16,16,The Mexicana Pizza,Veggie
307,130,02-01-2015,21:14:55,1,S,12.75,12.75,The Southwest Chicken Pizza,Chicken
308,131,02-01-2015,21:33:10,1,L,20.75,20.75,The Chicken Pesto Pizza,Chicken
309,131,02-01-2015,21:33:10,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
310,131,02-01-2015,21:33:10,1,S,12,12,The Green Garden Pizza,Veggie
311,131,02-01-2015,21:33:10,1,S,12.5,12.5,The Spinach Supreme Pizza,Supreme
312,132,02-01-2015,21:42:45,1,S,9.75,9.75,The Pepperoni Pizza,Classic
313,133,02-01-2015,22:00:17,1,L,20.75,20.75,The Barbecue Chicken Pizza,Chicken
314,133,02-01-2015,22:00:17,1,L,16.5,16.5,The Hawaiian Pizza,Classic
315,133,02-01-2015,22:00:17,1,S,12,12,The Greek Pizza,Classic
316,134,02-01-2015,22:13:24,1,S,12,12,The Big Meat Pizza,Classic
317,134,02-01-2015,22:13:24,1,L,20.75,20.75,The Southwest Chicken Pizza,Chicken
318,134,02-01-2015,22:13:24,1,S,12.5,12.5,The Spinach Supreme Pizza,Supreme
319,135,02-01-2015,22:29:34,1,L,20.25,20.25,The Vegetables + Vegetables Pizza,Veggie
320,136,02-01-2015,22:32:49,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
321,136,02-01-2015,22:32:49,1,S,12.5,12.5,The Pepper Salami Pizza,Supreme
322,137,03-01-2015,11:34:10,1,L,20.25,20.25,The Mediterranean Pizza,Veggie
323,137,03-01-2015,11:34:10,1,S,9.75,9.75,The Pepperoni Pizza,Classic
324,137,03-01-2015,11:34:10,1,M,16.5,16.5,The Spicy Italian Pizza,Supreme
325,138,03-01-2015,11:44:50,1,M,16.75,16.75,The California Chicken Pizza,Chicken
326,138,03-01-2015,11:44:50,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
327,138,03-01-2015,11:44:50,1,L,21,21,The Italian Vegetables Pizza,Veggie
328,138,03-01-2015,11:44:50,1,M,16.25,16.25,The Sicilian Pizza,Supreme
329,139,03-01-2015,11:57:39,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
330,140,03-01-2015,12:26:44,1,S,12.5,12.5,The Prosciutto and Arugula Pizza,Supreme
331,140,03-01-2015,12:26:44,1,M,16,16,The Vegetables + Vegetables Pizza,Veggie
332,141,03-01-2015,13:16:01,1,M,16,16,The Classic Deluxe Pizza,Classic
333,142,03-01-2015,13:33:59,1,M,16,16,The Green Garden Pizza,Veggie
334,143,03-01-2015,13:41:36,1,S,12.75,12.75,The California Chicken Pizza,Chicken
335,143,03-01-2015,13:41:36,1,S,12,12,The Classic Deluxe Pizza,Classic
336,143,03-01-2015,13:41:36,1,L,16.5,16.5,The Hawaiian Pizza,Classic
337,143,03-01-2015,13:41:36,1,M,16,16,The Mexicana Pizza,Veggie
338,143,03-01-2015,13:41:36,1,L,15.25,15.25,The Pepperoni Pizza,Classic
339,143,03-01-2015,13:41:36,1,S,12.5,12.5,The Prosciutto and Arugula Pizza,Supreme
340,143,03-01-2015,13:41:36,1,L,20.75,20.75,The Thai Chicken Pizza,Chicken
341,143,03-01-2015,13:41:36,1,M,16,16,The Vegetables + Vegetables Pizza,Veggie
342,144,03-01-2015,13:44:28,3,M,16.75,50.25,The Barbecue Chicken Pizza,Chicken
343,144,03-01-2015,13:44:28,1,S,12,12,The Big Meat Pizza,Classic
344,144,03-01-2015,13:44:28,1,L,20.75,20.75,The California Chicken Pizza,Chicken
345,144,03-01-2015,13:44:28,1,M,16.75,16.75,The Chicken Pesto Pizza,Chicken
346,144,03-01-2015,13:44:28,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
347,144,03-01-2015,13:44:28,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
348,144,03-01-2015,13:44:28,1,S,11,11,"The Pepperoni, Mushroom, and Peppers Pizza",Classic
349,144,03-01-2015,13:44:28,1,L,20.75,20.75,The Southwest Chicken Pizza,Chicken
350,144,03-01-2015,13:44:28,1,S,12.75,12.75,The Southwest Chicken Pizza,Chicken
351,144,03-01-2015,13:44:28,1,L,20.75,20.75,The Spicy Italian Pizza,Supreme
352,144,03-01-2015,13:44:28,1,M,16.75,16.75,The Thai Chicken Pizza,Chicken
353,144,03-01-2015,13:44:28,1,L,20.25,20.25,The Vegetables + Vegetables Pizza,Veggie
354,145,03-01-2015,13:53:48,1,S,12,12,The Greek Pizza,Classic
355,146,03-01-2015,14:22:10,1,L,20.75,20.75,The California Chicken Pizza,Chicken
356,146,03-01-2015,14:22:10,1,M,14.75,14.75,The Four Cheese Pizza,Veggie
357,146,03-01-2015,14:22:10,1,M,13.25,13.25,The Hawaiian Pizza,Classic
358,147,03-01-2015,14:32:51,1,XL,25.5,25.5,The Greek Pizza,Classic
359,148,03-01-2015,14:40:42,1,S,12,12,The Mediterranean Pizza,Veggie
360,149,03-01-2015,14:48:45,1,M,16,16,The Spinach and Feta Pizza,Veggie
361,150,03-01-2015,14:49:58,1,M,12.5,12.5,The Pepperoni Pizza,Classic
362,151,03-01-2015,15:09:34,1,L,20.75,20.75,The Southwest Chicken Pizza,Chicken
363,151,03-01-2015,15:09:34,1,S,12.5,12.5,The Spinach Supreme Pizza,Supreme
364,152,03-01-2015,15:09:42,1,S,10.5,10.5,The Hawaiian Pizza,Classic
365,152,03-01-2015,15:09:42,1,L,20.25,20.25,The Spinach and Feta Pizza,Veggie
366,152,03-01-2015,15:09:42,1,S,12.75,12.75,The Thai Chicken Pizza,Chicken
367,152,03-01-2015,15:09:42,1,M,16,16,The Greek Pizza,Classic
368,153,03-01-2015,15:16:34,1,M,16,16,The Mexicana Pizza,Veggie
369,154,03-01-2015,15:22:43,1,S,12.5,12.5,The Prosciutto and Arugula Pizza,Supreme
370,155,03-01-2015,15:28:59,1,S,12.75,12.75,The Chicken Pesto Pizza,Chicken
371,155,03-01-2015,15:28:59,1,L,20.5,20.5,The Napolitana Pizza,Classic
372,155,03-01-2015,15:28:59,1,L,15.25,15.25,The Pepperoni Pizza,Classic
373,155,03-01-2015,15:28:59,1,L,20.75,20.75,The Pepper Salami Pizza,Supreme
374,156,03-01-2015,15:42:19,1,M,16,16,The Napolitana Pizza,Classic
375,156,03-01-2015,15:42:19,1,L,20.75,20.75,The Thai Chicken Pizza,Chicken
376,157,03-01-2015,15:43:03,1,L,20.75,20.75,The Italian Supreme Pizza,Supreme
377,157,03-01-2015,15:43:03,1,M,16,16,The Mediterranean Pizza,Veggie
378,157,03-01-2015,15:43:03,1,M,16.25,16.25,The Sicilian Pizza,Supreme
379,157,03-01-2015,15:43:03,1,M,16.5,16.5,The Spinach Pesto Pizza,Veggie
380,158,03-01-2015,15:54:30,1,M,16.75,16.75,The Italian Vegetables Pizza,Veggie
381,158,03-01-2015,15:54:30,1,M,16.75,16.75,The Thai Chicken Pizza,Chicken
382,159,03-01-2015,15:59:22,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
383,159,03-01-2015,15:59:22,1,M,16.75,16.75,The Thai Chicken Pizza,Chicken
384,160,03-01-2015,16:35:33,1,M,16,16,The Classic Deluxe Pizza,Classic
385,161,03-01-2015,16:43:46,1,S,10.5,10.5,The Hawaiian Pizza,Classic
386,161,03-01-2015,16:43:46,1,M,16.5,16.5,The Spicy Italian Pizza,Supreme
387,161,03-01-2015,16:43:46,1,XL,25.5,25.5,The Greek Pizza,Classic
388,162,03-01-2015,16:51:22,1,S,12,12,The Big Meat Pizza,Classic
389,163,03-01-2015,16:54:54,1,M,13.25,13.25,The Hawaiian Pizza,Classic
390,163,03-01-2015,16:54:54,1,L,15.25,15.25,The Pepperoni Pizza,Classic
391,163,03-01-2015,16:54:54,1,M,16,16,The Greek Pizza,Classic
392,164,03-01-2015,16:56:33,1,L,20.75,20.75,The California Chicken Pizza,Chicken
393,164,03-01-2015,16:56:33,1,M,12.5,12.5,The Pepperoni Pizza,Classic
394,165,03-01-2015,16:57:37,1,M,16.5,16.5,The Prosciutto and Arugula Pizza,Supreme
395,166,03-01-2015,16:58:51,1,S,12.5,12.5,The Prosciutto and Arugula Pizza,Supreme
396,167,03-01-2015,17:00:49,1,L,20.75,20.75,The Barbecue Chicken Pizza,Chicken
397,167,03-01-2015,17:00:49,1,M,16.5,16.5,The Italian Supreme Pizza,Supreme
398,167,03-01-2015,17:00:49,1,M,12.5,12.5,The Pepperoni Pizza,Classic
399,168,03-01-2015,17:02:27,1,S,12,12,The Big Meat Pizza,Classic
400,168,03-01-2015,17:02:27,1,M,16,16,The Vegetables + Vegetables Pizza,Veggie
401,169,03-01-2015,17:15:48,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
402,169,03-01-2015,17:15:48,1,S,12,12,The Italian Capocollo Pizza,Classic
403,169,03-01-2015,17:15:48,1,M,16.25,16.25,The Sicilian Pizza,Supreme
404,170,03-01-2015,17:21:31,1,L,16.5,16.5,The Hawaiian Pizza,Classic
405,171,03-01-2015,17:23:03,1,M,16,16,The Napolitana Pizza,Classic
406,172,03-01-2015,17:29:24,1,S,12,12,The Napolitana Pizza,Classic
407,172,03-01-2015,17:29:24,1,M,16.5,16.5,The Spinach Supreme Pizza,Supreme
408,172,03-01-2015,17:29:24,1,L,20.75,20.75,The Thai Chicken Pizza,Chicken
409,173,03-01-2015,17:35:30,1,M,16.75,16.75,The California Chicken Pizza,Chicken
410,173,03-01-2015,17:35:30,1,M,16,16,The Classic Deluxe Pizza,Classic
411,173,03-01-2015,17:35:30,1,L,20.25,20.25,The Vegetables + Vegetables Pizza,Veggie
412,174,03-01-2015,17:37:49,1,S,12,12,The Big Meat Pizza,Classic
413,174,03-01-2015,17:37:49,1,L,20.75,20.75,The California Chicken Pizza,Chicken
414,174,03-01-2015,17:37:49,1,M,16.75,16.75,The California Chicken Pizza,Chicken
415,174,03-01-2015,17:37:49,1,M,16,16,The Italian Capocollo Pizza,Classic
416,175,03-01-2015,17:50:51,1,L,20.75,20.75,The Italian Supreme Pizza,Supreme
417,176,03-01-2015,17:51:57,1,L,20.75,20.75,The California Chicken Pizza,Chicken
418,176,03-01-2015,17:51:57,1,M,16.5,16.5,The Pepper Salami Pizza,Supreme
419,177,03-01-2015,17:54:36,1,S,12,12,The Napolitana Pizza,Classic
420,177,03-01-2015,17:54:36,1,L,20.75,20.75,The Thai Chicken Pizza,Chicken
421,178,03-01-2015,18:15:03,1,L,20.75,20.75,The Pepper Salami Pizza,Supreme
422,179,03-01-2015,18:20:14,1,L,16.5,16.5,The Hawaiian Pizza,Classic
423,179,03-01-2015,18:20:14,1,M,16.25,16.25,The Sicilian Pizza,Supreme
424,179,03-01-2015,18:20:14,1,S,12,12,The Vegetables + Vegetables Pizza,Veggie
425,180,03-01-2015,18:33:34,1,L,20.5,20.5,The Classic Deluxe Pizza,Classic
426,180,03-01-2015,18:33:34,1,L,20.75,20.75,The Prosciutto and Arugula Pizza,Supreme
427,181,03-01-2015,18:49:32,1,L,20.25,20.25,The Mexicana Pizza,Veggie
428,182,03-01-2015,18:50:10,1,S,23.65,23.65,The Brie Carre Pizza,Supreme
429,182,03-01-2015,18:50:10,1,L,20.75,20.75,The Pepper Salami Pizza,Supreme
430,183,03-01-2015,18:54:55,1,M,16,16,The Napolitana Pizza,Classic
431,183,03-01-2015,18:54:55,1,L,20.75,20.75,The Spinach Pesto Pizza,Veggie
432,183,03-01-2015,18:54:55,1,S,12.5,12.5,The Spinach Pesto Pizza,Veggie
433,184,03-01-2015,18:59:05,1,L,16.5,16.5,The Hawaiian Pizza,Classic
434,185,03-01-2015,19:08:33,1,M,16.25,16.25,The Sicilian Pizza,Supreme
435,185,03-01-2015,19:08:33,1,S,12.5,12.5,The Spinach Pesto Pizza,Veggie
436,186,03-01-2015,19:36:00,1,L,20.25,20.25,The Mexicana Pizza,Veggie
437,186,03-01-2015,19:36:00,1,L,20.75,20.75,The Southwest Chicken Pizza,Chicken
438,186,03-01-2015,19:36:00,1,L,20.75,20.75,The Spinach Pesto Pizza,Veggie
439,186,03-01-2015,19:36:00,1,L,20.75,20.75,The Thai Chicken Pizza,Chicken
440,187,03-01-2015,19:37:12,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
441,187,03-01-2015,19:37:12,1,L,20.75,20.75,The Spinach Pesto Pizza,Veggie
442,188,03-01-2015,20:08:39,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
443,188,03-01-2015,20:08:39,1,S,9.75,9.75,The Pepperoni Pizza,Classic
444,188,03-01-2015,20:08:39,1,L,20.75,20.75,The Pepper Salami Pizza,Supreme
445,189,03-01-2015,20:12:14,2,S,12,24,The Big Meat Pizza,Classic
446,189,03-01-2015,20:12:14,1,S,12.75,12.75,The Thai Chicken Pizza,Chicken
447,190,03-01-2015,20:14:23,1,L,20.75,20.75,The Barbecue Chicken Pizza,Chicken
448,190,03-01-2015,20:14:23,1,M,14.75,14.75,The Four Cheese Pizza,Veggie
449,190,03-01-2015,20:14:23,1,S,11,11,"The Pepperoni, Mushroom, and Peppers Pizza",Classic
450,190,03-01-2015,20:14:23,1,L,20.75,20.75,The Prosciutto and Arugula Pizza,Supreme
451,191,03-01-2015,20:24:50,1,L,20.75,20.75,The California Chicken Pizza,Chicken
452,191,03-01-2015,20:24:50,1,M,16.75,16.75,The Chicken Alfredo Pizza,Chicken
453,192,03-01-2015,20:30:08,1,S,12.25,12.25,The Sicilian Pizza,Supreme
454,192,03-01-2015,20:30:08,1,L,20.75,20.75,The Southwest Chicken Pizza,Chicken
455,193,03-01-2015,20:55:47,1,S,12,12,The Big Meat Pizza,Classic
456,193,03-01-2015,20:55:47,1,M,16.75,16.75,The California Chicken Pizza,Chicken
457,193,03-01-2015,20:55:47,2,L,20.75,41.5,The Chicken Alfredo Pizza,Chicken
458,194,03-01-2015,21:21:24,1,S,12.75,12.75,The Barbecue Chicken Pizza,Chicken
459,195,03-01-2015,21:25:20,1,L,20.75,20.75,The Barbecue Chicken Pizza,Chicken
460,196,03-01-2015,21:40:14,1,S,12.25,12.25,The Sicilian Pizza,Supreme
461,196,03-01-2015,21:40:14,1,M,16.5,16.5,The Spicy Italian Pizza,Supreme
462,196,03-01-2015,21:40:14,1,M,16,16,The Vegetables + Vegetables Pizza,Veggie
463,197,03-01-2015,21:47:48,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
464,197,03-01-2015,21:47:48,1,L,20.5,20.5,The Italian Capocollo Pizza,Classic
465,197,03-01-2015,21:47:48,1,L,21,21,The Italian Vegetables Pizza,Veggie
466,197,03-01-2015,21:47:48,1,L,20.75,20.75,The Soppressata Pizza,Supreme
467,198,03-01-2015,21:55:42,1,S,12,12,The Big Meat Pizza,Classic
468,198,03-01-2015,21:55:42,1,L,20.75,20.75,The Chicken Alfredo Pizza,Chicken
469,199,03-01-2015,22:10:38,1,M,16.75,16.75,The Chicken Alfredo Pizza,Chicken
470,200,03-01-2015,22:24:05,1,XL,25.5,25.5,The Greek Pizza,Classic
471,201,03-01-2015,22:29:59,1,M,16.25,16.25,The Calabrese Pizza,Supreme
472,201,03-01-2015,22:29:59,1,L,20.75,20.75,The Chicken Pesto Pizza,Chicken
473,201,03-01-2015,22:29:59,1,L,20.75,20.75,The Italian Supreme Pizza,Supreme
474,201,03-01-2015,22:29:59,1,XL,25.5,25.5,The Greek Pizza,Classic
475,202,03-01-2015,22:50:29,1,S,12.75,12.75,The California Chicken Pizza,Chicken
476,203,04-01-2015,11:30:48,1,L,20.75,20.75,The California Chicken Pizza,Chicken
477,203,04-01-2015,11:30:48,1,M,16.75,16.75,The Italian Vegetables Pizza,Veggie
478,203,04-01-2015,11:30:48,1,L,17.5,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic
479,203,04-01-2015,11:30:48,1,S,12,12,The Greek Pizza,Classic
480,204,04-01-2015,11:36:25,1,L,20.75,20.75,The Spicy Italian Pizza,Supreme
481,205,04-01-2015,11:43:54,1,S,12.75,12.75,The California Chicken Pizza,Chicken
482,205,04-01-2015,11:43:54,1,M,16.75,16.75,The Chicken Alfredo Pizza,Chicken
483,205,04-01-2015,11:43:54,1,S,12.5,12.5,The Prosciutto and Arugula Pizza,Supreme
484,206,04-01-2015,11:45:10,1,M,16,16,The Napolitana Pizza,Classic
485,206,04-01-2015,11:45:10,1,S,9.75,9.75,The Pepperoni Pizza,Classic
486,206,04-01-2015,11:45:10,1,L,20.75,20.75,The Spicy Italian Pizza,Supreme
487,207,04-01-2015,12:03:58,1,L,20.75,20.75,The Spicy Italian Pizza,Supreme
488,208,04-01-2015,12:12:05,1,L,20.75,20.75,The Barbecue Chicken Pizza,Chicken
489,208,04-01-2015,12:12:05,1,S,12.75,12.75,The Barbecue Chicken Pizza,Chicken
490,208,04-01-2015,12:12:05,1,M,16.75,16.75,The Chicken Alfredo Pizza,Chicken
491,208,04-01-2015,12:12:05,1,M,12.5,12.5,The Pepperoni Pizza,Classic
492,208,04-01-2015,12:12:05,1,M,16,16,The Greek Pizza,Classic
493,209,04-01-2015,12:29:17,1,L,20.75,20.75,The California Chicken Pizza,Chicken
494,210,04-01-2015,12:34:13,1,S,12,12,The Spinach and Feta Pizza,Veggie
495,211,04-01-2015,12:54:20,1,S,9.75,9.75,The Pepperoni Pizza,Classic
496,212,04-01-2015,13:16:03,1,L,20.5,20.5,The Italian Capocollo Pizza,Classic
497,213,04-01-2015,13:20:39,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
498,214,04-01-2015,13:39:16,1,L,20.5,20.5,The Italian Capocollo Pizza,Classic
499,214,04-01-2015,13:39:16,1,M,16.5,16.5,The Italian Supreme Pizza,Supreme
500,214,04-01-2015,13:39:16,1,S,12,12,The Mexicana Pizza,Veggie
501,214,04-01-2015,13:39:16,1,M,16.5,16.5,The Spinach Pesto Pizza,Veggie
502,215,04-01-2015,13:44:49,1,S,12,12,The Green Garden Pizza,Veggie
503,216,04-01-2015,14:31:56,1,M,16.75,16.75,The Barbecue Chicken Pizza,Chicken
504,216,04-01-2015,14:31:56,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
505,216,04-01-2015,14:31:56,1,L,16.5,16.5,The Hawaiian Pizza,Classic
506,217,04-01-2015,14:35:03,1,M,16,16,The Classic Deluxe Pizza,Classic
507,217,04-01-2015,14:35:03,1,S,12,12,The Spinach and Feta Pizza,Veggie
508,218,04-01-2015,14:35:11,1,M,16.5,16.5,The Spicy Italian Pizza,Supreme
509,219,04-01-2015,14:42:01,1,L,20.75,20.75,The Barbecue Chicken Pizza,Chicken
510,219,04-01-2015,14:42:01,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
511,219,04-01-2015,14:42:01,1,M,16.5,16.5,The Pepper Salami Pizza,Supreme
512,219,04-01-2015,14:42:01,1,M,16,16,The Spinach and Feta Pizza,Veggie
513,220,04-01-2015,15:31:59,1,S,10.5,10.5,The Hawaiian Pizza,Classic
514,220,04-01-2015,15:31:59,1,S,12,12,The Italian Capocollo Pizza,Classic
515,220,04-01-2015,15:31:59,1,L,20.5,20.5,The Napolitana Pizza,Classic
516,220,04-01-2015,15:31:59,1,L,20.75,20.75,The Spicy Italian Pizza,Supreme
517,221,04-01-2015,15:33:18,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
518,221,04-01-2015,15:33:18,1,M,16.5,16.5,The Prosciutto and Arugula Pizza,Supreme
519,221,04-01-2015,15:33:18,1,S,12,12,The Greek Pizza,Classic
520,222,04-01-2015,15:46:38,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
521,222,04-01-2015,15:46:38,1,S,12.25,12.25,The Sicilian Pizza,Supreme
522,223,04-01-2015,16:08:20,1,S,11,11,"The Pepperoni, Mushroom, and Peppers Pizza",Classic
523,224,04-01-2015,16:39:58,1,S,12.75,12.75,The Chicken Alfredo Pizza,Chicken
524,224,04-01-2015,16:39:58,1,M,16.5,16.5,The Italian Supreme Pizza,Supreme
525,224,04-01-2015,16:39:58,1,M,16,16,The Napolitana Pizza,Classic
526,224,04-01-2015,16:39:58,1,L,20.75,20.75,The Thai Chicken Pizza,Chicken
527,225,04-01-2015,16:41:48,1,L,20.75,20.75,The Barbecue Chicken Pizza,Chicken
528,225,04-01-2015,16:41:48,1,M,16.75,16.75,The Barbecue Chicken Pizza,Chicken
529,225,04-01-2015,16:41:48,1,S,12.75,12.75,The Southwest Chicken Pizza,Chicken
530,226,04-01-2015,16:59:39,1,L,20.5,20.5,The Classic Deluxe Pizza,Classic
531,227,04-01-2015,17:24:39,1,M,16.75,16.75,The Barbecue Chicken Pizza,Chicken
532,227,04-01-2015,17:24:39,1,M,16,16,The Greek Pizza,Classic
533,228,04-01-2015,17:31:24,1,S,12.75,12.75,The Italian Vegetables Pizza,Veggie
534,229,04-01-2015,17:37:57,1,L,21,21,The Italian Vegetables Pizza,Veggie
535,229,04-01-2015,17:37:57,1,L,20.75,20.75,The Prosciutto and Arugula Pizza,Supreme
536,229,04-01-2015,17:37:57,1,S,12.5,12.5,The Spinach Pesto Pizza,Veggie
537,230,04-01-2015,17:58:38,1,M,16.75,16.75,The Thai Chicken Pizza,Chicken
538,231,04-01-2015,18:04:18,1,L,20.75,20.75,The California Chicken Pizza,Chicken
539,231,04-01-2015,18:04:18,1,S,12,12,The Napolitana Pizza,Classic
540,231,04-01-2015,18:04:18,1,S,12.5,12.5,The Prosciutto and Arugula Pizza,Supreme
541,232,04-01-2015,18:21:59,1,M,16.75,16.75,The Barbecue Chicken Pizza,Chicken
542,232,04-01-2015,18:21:59,1,L,20.75,20.75,The Spinach Supreme Pizza,Supreme
543,233,04-01-2015,18:26:51,1,S,12,12,The Spinach and Feta Pizza,Veggie
544,234,04-01-2015,18:36:09,1,M,16.75,16.75,The Chicken Alfredo Pizza,Chicken
545,234,04-01-2015,18:36:09,1,S,12.5,12.5,The Italian Supreme Pizza,Supreme
546,234,04-01-2015,18:36:09,1,M,16,16,The Napolitana Pizza,Classic
547,235,04-01-2015,18:51:30,1,M,16.75,16.75,The California Chicken Pizza,Chicken
548,236,04-01-2015,19:21:04,1,L,20.5,20.5,The Classic Deluxe Pizza,Classic
549,236,04-01-2015,19:21:04,1,M,16,16,The Green Garden Pizza,Veggie
550,237,04-01-2015,19:27:48,1,S,12,12,The Green Garden Pizza,Veggie
551,238,04-01-2015,19:45:15,1,L,20.75,20.75,The Spinach Pesto Pizza,Veggie
552,239,04-01-2015,19:57:52,1,L,20.75,20.75,The Italian Supreme Pizza,Supreme
553,239,04-01-2015,19:57:52,1,M,16.75,16.75,The Thai Chicken Pizza,Chicken
554,240,04-01-2015,20:10:24,1,M,14.75,14.75,The Four Cheese Pizza,Veggie
555,241,04-01-2015,20:11:25,1,M,16.25,16.25,The Sicilian Pizza,Supreme
556,241,04-01-2015,20:11:25,1,L,20.75,20.75,The Spinach Supreme Pizza,Supreme
557,242,04-01-2015,20:15:29,1,M,16.25,16.25,The Calabrese Pizza,Supreme
558,242,04-01-2015,20:15:29,1,L,20.75,20.75,The Thai Chicken Pizza,Chicken
559,242,04-01-2015,20:15:29,1,M,16,16,The Vegetables + Vegetables Pizza,Veggie
560,243,04-01-2015,20:26:17,1,L,20.5,20.5,The Classic Deluxe Pizza,Classic
561,243,04-01-2015,20:26:17,1,S,12.5,12.5,The Spinach Supreme Pizza,Supreme
562,244,04-01-2015,20:26:22,1,S,12.5,12.5,The Italian Supreme Pizza,Supreme
563,244,04-01-2015,20:26:22,1,L,20.75,20.75,The Spicy Italian Pizza,Supreme
564,245,04-01-2015,20:28:41,1,L,20.75,20.75,The Barbecue Chicken Pizza,Chicken
565,245,04-01-2015,20:28:41,1,L,20.75,20.75,The Chicken Pesto Pizza,Chicken
566,246,04-01-2015,20:30:48,1,M,16.75,16.75,The Chicken Alfredo Pizza,Chicken
567,246,04-01-2015,20:30:48,1,L,15.25,15.25,The Pepperoni Pizza,Classic
568,247,04-01-2015,20:55:29,1,M,13.25,13.25,The Hawaiian Pizza,Classic
569,247,04-01-2015,20:55:29,1,M,16.25,16.25,The Sicilian Pizza,Supreme
570,247,04-01-2015,20:55:29,1,S,12.5,12.5,The Spinach Supreme Pizza,Supreme
571,248,04-01-2015,20:58:19,1,S,10.5,10.5,The Hawaiian Pizza,Classic
572,248,04-01-2015,20:58:19,1,L,20.75,20.75,The Thai Chicken Pizza,Chicken
573,249,04-01-2015,21:06:16,1,L,20.75,20.75,The Barbecue Chicken Pizza,Chicken
574,249,04-01-2015,21:06:16,1,S,12.25,12.25,The Calabrese Pizza,Supreme
575,250,04-01-2015,21:07:05,1,M,14.75,14.75,The Four Cheese Pizza,Veggie
576,251,04-01-2015,21:10:05,1,M,16,16,The Mexicana Pizza,Veggie
577,252,04-01-2015,22:13:15,1,M,16.5,16.5,The Prosciutto and Arugula Pizza,Supreme
578,253,04-01-2015,22:16:18,1,S,23.65,23.65,The Brie Carre Pizza,Supreme
579,254,04-01-2015,22:22:13,1,L,20.75,20.75,The Barbecue Chicken Pizza,Chicken
580,254,04-01-2015,22:22:13,1,S,23.65,23.65,The Brie Carre Pizza,Supreme
581,254,04-01-2015,22:22:13,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
582,255,05-01-2015,11:23:35,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
583,255,05-01-2015,11:23:35,1,M,16,16,The Green Garden Pizza,Veggie
584,255,05-01-2015,11:23:35,1,L,16.5,16.5,The Hawaiian Pizza,Classic
585,255,05-01-2015,11:23:35,1,M,16,16,The Spinach and Feta Pizza,Veggie
586,256,05-01-2015,11:56:06,1,L,17.5,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic
587,257,05-01-2015,11:59:04,1,L,20.75,20.75,The California Chicken Pizza,Chicken
588,257,05-01-2015,11:59:04,1,L,20.75,20.75,The Chicken Alfredo Pizza,Chicken
589,258,05-01-2015,11:59:23,1,M,16,16,The Classic Deluxe Pizza,Classic
590,259,05-01-2015,12:04:25,1,L,15.25,15.25,The Pepperoni Pizza,Classic
591,260,05-01-2015,12:06:27,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
592,260,05-01-2015,12:06:27,1,L,20.5,20.5,The Greek Pizza,Classic
593,261,05-01-2015,12:38:29,1,S,23.65,23.65,The Brie Carre Pizza,Supreme
594,262,05-01-2015,12:42:01,1,M,16.75,16.75,The California Chicken Pizza,Chicken
595,263,05-01-2015,12:57:22,1,L,20.75,20.75,The Spinach Pesto Pizza,Veggie
596,264,05-01-2015,13:03:59,1,M,16,16,The Mexicana Pizza,Veggie
597,265,05-01-2015,13:04:42,1,M,16.75,16.75,The Chicken Alfredo Pizza,Chicken
598,265,05-01-2015,13:04:42,1,L,20.25,20.25,The Mexicana Pizza,Veggie
599,265,05-01-2015,13:04:42,1,M,16.25,16.25,The Sicilian Pizza,Supreme
600,265,05-01-2015,13:04:42,1,L,20.75,20.75,The Spicy Italian Pizza,Supreme
601,266,05-01-2015,13:09:29,1,M,16.5,16.5,The Pepper Salami Pizza,Supreme
602,267,05-01-2015,13:37:50,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
603,267,05-01-2015,13:37:50,1,L,20.25,20.25,The Mediterranean Pizza,Veggie
604,267,05-01-2015,13:37:50,1,S,12,12,The Napolitana Pizza,Classic
605,268,05-01-2015,13:40:46,1,L,20.75,20.75,The Italian Supreme Pizza,Supreme
606,268,05-01-2015,13:40:46,1,S,9.75,9.75,The Pepperoni Pizza,Classic
607,269,05-01-2015,13:49:34,1,M,16.75,16.75,The Chicken Alfredo Pizza,Chicken
